Date,Time,Stock Name,Last Traded Quantity
19-04-2024,09:19:02,ABC,0
19-04-2024,09:19:03,ABC,0
19-04-2024,09:19:04,ABC,0
19-04-2024,09:19:05,ABC,0
19-04-2024,09:19:06,ABC,0
19-04-2024,09:19:07,ABC,765
19-04-2024,09:19:08,ABC,0
19-04-2024,09:19:09,ABC,0
19-04-2024,09:19:10,ABC,0
19-04-2024,09:19:11,ABC,0
19-04-2024,09:19:12,ABC,0
19-04-2024,09:19:13,ABC,0
19-04-2024,09:19:14,ABC,1054
19-04-2024,09:19:15,ABC,0
19-04-2024,09:19:16,ABC,0
19-04-2024,09:19:17,ABC,0
19-04-2024,09:19:18,ABC,0
19-04-2024,09:19:19,ABC,0
19-04-2024,09:19:20,ABC,0
19-04-2024,09:19:21,ABC,0
19-04-2024,09:19:22,ABC,727
19-04-2024,09:19:23,ABC,0
19-04-2024,09:19:24,ABC,0
19-04-2024,09:19:25,ABC,0
19-04-2024,09:19:26,ABC,0
19-04-2024,09:19:27,ABC,0
19-04-2024,09:19:28,ABC,0
19-04-2024,09:19:29,ABC,0
19-04-2024,09:19:30,ABC,918
19-04-2024,09:19:31,ABC,0
19-04-2024,09:19:32,ABC,0
19-04-2024,09:19:33,ABC,0
19-04-2024,09:19:34,ABC,0
19-04-2024,09:19:35,ABC,0
19-04-2024,09:19:36,ABC,0
19-04-2024,09:19:37,ABC,0
19-04-2024,09:19:38,ABC,65
19-04-2024,09:19:39,ABC,0
19-04-2024,09:19:40,ABC,0
19-04-2024,09:19:41,ABC,0
19-04-2024,09:19:42,ABC,0
19-04-2024,09:19:43,ABC,0
19-04-2024,09:19:44,ABC,0
19-04-2024,09:19:45,ABC,0
19-04-2024,09:19:46,ABC,416
19-04-2024,09:19:47,ABC,0
19-04-2024,09:19:48,ABC,0
19-04-2024,09:19:49,ABC,0
19-04-2024,09:19:50,ABC,0
19-04-2024,09:19:51,ABC,0
19-04-2024,09:19:52,ABC,0
19-04-2024,09:19:53,ABC,0
19-04-2024,09:19:54,ABC,1069
19-04-2024,09:19:55,ABC,0
19-04-2024,09:19:56,ABC,0
19-04-2024,09:19:57,ABC,0
19-04-2024,09:19:58,ABC,0
19-04-2024,09:19:59,ABC,0
19-04-2024,09:20:00,ABC,0
19-04-2024,09:20:01,ABC,0
19-04-2024,09:20:02,ABC,144
19-04-2024,09:20:03,ABC,0
19-04-2024,09:20:04,ABC,0
19-04-2024,09:20:05,ABC,0
19-04-2024,09:20:06,ABC,0
19-04-2024,09:20:07,ABC,0
19-04-2024,09:20:08,ABC,0
19-04-2024,09:20:09,ABC,0
19-04-2024,09:20:10,ABC,0
19-04-2024,09:20:11,ABC,1627
19-04-2024,09:20:12,ABC,0
19-04-2024,09:20:13,ABC,0
19-04-2024,09:20:14,ABC,0
19-04-2024,09:20:15,ABC,0
19-04-2024,09:20:16,ABC,0
19-04-2024,09:20:17,ABC,0
19-04-2024,09:20:18,ABC,0
19-04-2024,09:20:19,ABC,1993
19-04-2024,09:20:20,ABC,0
19-04-2024,09:20:21,ABC,0
19-04-2024,09:20:22,ABC,0
19-04-2024,09:20:23,ABC,0
19-04-2024,09:20:24,ABC,0
19-04-2024,09:20:25,ABC,0
19-04-2024,09:20:26,ABC,0
19-04-2024,09:20:27,ABC,525
19-04-2024,09:20:28,ABC,0
19-04-2024,09:20:29,ABC,0
19-04-2024,09:20:30,ABC,0
19-04-2024,09:20:31,ABC,0
19-04-2024,09:20:32,ABC,0
19-04-2024,09:20:33,ABC,0
19-04-2024,09:20:34,ABC,0
19-04-2024,09:20:35,ABC,326
19-04-2024,09:20:36,ABC,0
19-04-2024,09:20:37,ABC,0
19-04-2024,09:20:38,ABC,0
19-04-2024,09:20:39,ABC,0
19-04-2024,09:20:40,ABC,0
19-04-2024,09:20:41,ABC,0
19-04-2024,09:20:42,ABC,0
19-04-2024,09:20:43,ABC,2880
19-04-2024,09:20:44,ABC,0
19-04-2024,09:20:45,ABC,0
19-04-2024,09:20:46,ABC,0
19-04-2024,09:20:47,ABC,0
19-04-2024,09:20:48,ABC,0
19-04-2024,09:20:49,ABC,0
19-04-2024,09:20:50,ABC,0
19-04-2024,09:20:51,ABC,2267
19-04-2024,09:20:52,ABC,0
19-04-2024,09:20:53,ABC,0
19-04-2024,09:20:54,ABC,0
19-04-2024,09:20:55,ABC,0
19-04-2024,09:20:56,ABC,0
19-04-2024,09:20:57,ABC,0
19-04-2024,09:20:58,ABC,0
19-04-2024,09:20:59,ABC,2698
19-04-2024,09:21:00,ABC,0
19-04-2024,09:21:01,ABC,0
19-04-2024,09:21:02,ABC,0
19-04-2024,09:21:03,ABC,0
19-04-2024,09:21:04,ABC,0
19-04-2024,09:21:05,ABC,0
19-04-2024,09:21:06,ABC,0
19-04-2024,09:21:07,ABC,2544
19-04-2024,09:21:08,ABC,0
19-04-2024,09:21:09,ABC,0
19-04-2024,09:21:10,ABC,0
19-04-2024,09:21:11,ABC,0
19-04-2024,09:21:12,ABC,0
19-04-2024,09:21:13,ABC,0
19-04-2024,09:21:14,ABC,0
19-04-2024,09:21:15,ABC,1270
19-04-2024,09:21:16,ABC,0
19-04-2024,09:21:17,ABC,0
19-04-2024,09:21:18,ABC,0
19-04-2024,09:21:19,ABC,0
19-04-2024,09:21:20,ABC,0
19-04-2024,09:21:21,ABC,0
19-04-2024,09:21:22,ABC,0
19-04-2024,09:21:23,ABC,2054
19-04-2024,09:21:24,ABC,0
19-04-2024,09:21:25,ABC,0
19-04-2024,09:21:26,ABC,0
19-04-2024,09:21:27,ABC,0
19-04-2024,09:21:28,ABC,0
19-04-2024,09:21:29,ABC,0
19-04-2024,09:21:30,ABC,0
19-04-2024,09:21:31,ABC,1203
19-04-2024,09:21:32,ABC,0
19-04-2024,09:21:33,ABC,0
19-04-2024,09:21:34,ABC,0
19-04-2024,09:21:35,ABC,0
19-04-2024,09:21:36,ABC,0
19-04-2024,09:21:37,ABC,0
19-04-2024,09:21:38,ABC,0
19-04-2024,09:21:39,ABC,1442
19-04-2024,09:21:40,ABC,0
19-04-2024,09:21:41,ABC,0
19-04-2024,09:21:42,ABC,0
19-04-2024,09:21:43,ABC,0
19-04-2024,09:21:44,ABC,0
19-04-2024,09:21:45,ABC,0
19-04-2024,09:21:46,ABC,0
19-04-2024,09:21:47,ABC,1550
19-04-2024,09:21:48,ABC,0
19-04-2024,09:21:49,ABC,0
19-04-2024,09:21:50,ABC,0
19-04-2024,09:21:51,ABC,0
19-04-2024,09:21:52,ABC,0
19-04-2024,09:21:53,ABC,0
19-04-2024,09:21:54,ABC,0
19-04-2024,09:21:55,ABC,649
19-04-2024,09:21:56,ABC,0
19-04-2024,09:21:57,ABC,0
19-04-2024,09:21:58,ABC,0
19-04-2024,09:21:59,ABC,0
19-04-2024,09:22:00,ABC,0
19-04-2024,09:22:01,ABC,0
19-04-2024,09:22:02,ABC,0
19-04-2024,09:22:03,ABC,524
19-04-2024,09:22:04,ABC,0
19-04-2024,09:22:05,ABC,0
19-04-2024,09:22:06,ABC,0
19-04-2024,09:22:07,ABC,0
19-04-2024,09:22:08,ABC,0
19-04-2024,09:22:09,ABC,0
19-04-2024,09:22:10,ABC,0
19-04-2024,09:22:11,ABC,655
19-04-2024,09:22:12,ABC,0
19-04-2024,09:22:13,ABC,0
19-04-2024,09:22:14,ABC,0
19-04-2024,09:22:15,ABC,0
19-04-2024,09:22:16,ABC,0
19-04-2024,09:22:17,ABC,0
19-04-2024,09:22:18,ABC,0
19-04-2024,09:22:19,ABC,489
19-04-2024,09:22:20,ABC,0
19-04-2024,09:22:21,ABC,0
19-04-2024,09:22:22,ABC,0
19-04-2024,09:22:23,ABC,0
19-04-2024,09:22:24,ABC,0
19-04-2024,09:22:25,ABC,0
19-04-2024,09:22:26,ABC,0
19-04-2024,09:22:27,ABC,438
19-04-2024,09:22:28,ABC,0
19-04-2024,09:22:29,ABC,0
19-04-2024,09:22:30,ABC,0
19-04-2024,09:22:31,ABC,0
19-04-2024,09:22:32,ABC,0
19-04-2024,09:22:33,ABC,0
19-04-2024,09:22:34,ABC,0
19-04-2024,09:22:35,ABC,295
19-04-2024,09:22:36,ABC,0
19-04-2024,09:22:37,ABC,0
19-04-2024,09:22:38,ABC,0
19-04-2024,09:22:39,ABC,0
19-04-2024,09:22:40,ABC,0
19-04-2024,09:22:41,ABC,0
19-04-2024,09:22:42,ABC,757
19-04-2024,09:22:43,ABC,0
19-04-2024,09:22:44,ABC,0
19-04-2024,09:22:45,ABC,0
19-04-2024,09:22:46,ABC,0
19-04-2024,09:22:47,ABC,0
19-04-2024,09:22:48,ABC,0
19-04-2024,09:22:49,ABC,0
19-04-2024,09:22:50,ABC,1422
19-04-2024,09:22:51,ABC,0
19-04-2024,09:22:52,ABC,0
19-04-2024,09:22:53,ABC,0
19-04-2024,09:22:54,ABC,0
19-04-2024,09:22:55,ABC,0
19-04-2024,09:22:56,ABC,0
19-04-2024,09:22:57,ABC,0
19-04-2024,09:22:58,ABC,305
19-04-2024,09:22:59,ABC,0
19-04-2024,09:23:00,ABC,0
19-04-2024,09:23:01,ABC,0
19-04-2024,09:23:02,ABC,0
19-04-2024,09:23:03,ABC,0
19-04-2024,09:23:04,ABC,0
19-04-2024,09:23:05,ABC,0
19-04-2024,09:23:06,ABC,244
19-04-2024,09:23:07,ABC,0
19-04-2024,09:23:08,ABC,0
19-04-2024,09:23:09,ABC,0
19-04-2024,09:23:10,ABC,0
19-04-2024,09:23:11,ABC,0
19-04-2024,09:23:12,ABC,0
19-04-2024,09:23:13,ABC,0
19-04-2024,09:23:14,ABC,1982
19-04-2024,09:23:15,ABC,0
19-04-2024,09:23:16,ABC,0
19-04-2024,09:23:17,ABC,0
19-04-2024,09:23:18,ABC,0
19-04-2024,09:23:19,ABC,0
19-04-2024,09:23:20,ABC,0
19-04-2024,09:23:21,ABC,0
19-04-2024,09:23:22,ABC,2232
19-04-2024,09:23:23,ABC,0
19-04-2024,09:23:24,ABC,0
19-04-2024,09:23:25,ABC,0
19-04-2024,09:23:26,ABC,0
19-04-2024,09:23:27,ABC,0
19-04-2024,09:23:28,ABC,0
19-04-2024,09:23:29,ABC,0
19-04-2024,09:23:30,ABC,1081
19-04-2024,09:23:31,ABC,0
19-04-2024,09:23:32,ABC,0
19-04-2024,09:23:33,ABC,0
19-04-2024,09:23:34,ABC,0
19-04-2024,09:23:35,ABC,0
19-04-2024,09:23:36,ABC,0
19-04-2024,09:23:37,ABC,0
19-04-2024,09:23:38,ABC,342
19-04-2024,09:23:39,ABC,0
19-04-2024,09:23:40,ABC,0
19-04-2024,09:23:41,ABC,0
19-04-2024,09:23:42,ABC,0
19-04-2024,09:23:43,ABC,0
19-04-2024,09:23:44,ABC,0
19-04-2024,09:23:45,ABC,0
19-04-2024,09:23:46,ABC,0
19-04-2024,09:23:47,ABC,489
19-04-2024,09:23:48,ABC,0
19-04-2024,09:23:49,ABC,0
19-04-2024,09:23:50,ABC,0
19-04-2024,09:23:51,ABC,0
19-04-2024,09:23:52,ABC,0
19-04-2024,09:23:53,ABC,0
19-04-2024,09:23:54,ABC,0
19-04-2024,09:23:55,ABC,1213
19-04-2024,09:23:56,ABC,0
19-04-2024,09:23:57,ABC,0
19-04-2024,09:23:58,ABC,0
19-04-2024,09:23:59,ABC,0
19-04-2024,09:24:00,ABC,0
19-04-2024,09:24:01,ABC,0
19-04-2024,09:24:02,ABC,0
19-04-2024,09:24:03,ABC,1164
19-04-2024,09:24:04,ABC,0
19-04-2024,09:24:05,ABC,0
19-04-2024,09:24:06,ABC,0
19-04-2024,09:24:07,ABC,0
19-04-2024,09:24:08,ABC,0
19-04-2024,09:24:09,ABC,0
19-04-2024,09:24:10,ABC,0
19-04-2024,09:24:11,ABC,3931
19-04-2024,09:24:12,ABC,0
19-04-2024,09:24:13,ABC,0
19-04-2024,09:24:14,ABC,0
19-04-2024,09:24:15,ABC,0
19-04-2024,09:24:16,ABC,0
19-04-2024,09:24:17,ABC,0
19-04-2024,09:24:18,ABC,0
19-04-2024,09:24:19,ABC,631
19-04-2024,09:24:20,ABC,0
19-04-2024,09:24:21,ABC,0
19-04-2024,09:24:22,ABC,0
19-04-2024,09:24:23,ABC,0
19-04-2024,09:24:24,ABC,0
19-04-2024,09:24:25,ABC,0
19-04-2024,09:24:26,ABC,0
19-04-2024,09:24:27,ABC,1866
19-04-2024,09:24:28,ABC,0
19-04-2024,09:24:29,ABC,0
19-04-2024,09:24:30,ABC,0
19-04-2024,09:24:31,ABC,0
19-04-2024,09:24:32,ABC,0
19-04-2024,09:24:33,ABC,0
19-04-2024,09:24:34,ABC,0
19-04-2024,09:24:35,ABC,84
19-04-2024,09:24:36,ABC,0
19-04-2024,09:24:37,ABC,0
19-04-2024,09:24:38,ABC,0
19-04-2024,09:24:39,ABC,0
19-04-2024,09:24:40,ABC,0
19-04-2024,09:24:41,ABC,0
19-04-2024,09:24:42,ABC,248
19-04-2024,09:24:43,ABC,0
19-04-2024,09:24:44,ABC,0
19-04-2024,09:24:45,ABC,0
19-04-2024,09:24:46,ABC,0
19-04-2024,09:24:47,ABC,0
19-04-2024,09:24:48,ABC,0
19-04-2024,09:24:49,ABC,0
19-04-2024,09:24:50,ABC,312
19-04-2024,09:24:51,ABC,0
19-04-2024,09:24:52,ABC,0
19-04-2024,09:24:53,ABC,0
19-04-2024,09:24:54,ABC,0
19-04-2024,09:24:55,ABC,0
19-04-2024,09:24:56,ABC,0
19-04-2024,09:24:57,ABC,0
19-04-2024,09:24:58,ABC,0
19-04-2024,09:24:59,ABC,79
19-04-2024,09:25:00,ABC,0
19-04-2024,09:25:01,ABC,0
19-04-2024,09:25:02,ABC,0
19-04-2024,09:25:03,ABC,0
19-04-2024,09:25:04,ABC,0
19-04-2024,09:25:05,ABC,0
19-04-2024,09:25:06,ABC,1031
19-04-2024,09:25:07,ABC,0
19-04-2024,09:25:08,ABC,0
19-04-2024,09:25:09,ABC,0
19-04-2024,09:25:10,ABC,0
19-04-2024,09:25:11,ABC,0
19-04-2024,09:25:12,ABC,0
19-04-2024,09:25:13,ABC,0
19-04-2024,09:25:14,ABC,23
19-04-2024,09:25:15,ABC,0
19-04-2024,09:25:16,ABC,0
19-04-2024,09:25:17,ABC,0
19-04-2024,09:25:18,ABC,0
19-04-2024,09:25:19,ABC,0
19-04-2024,09:25:20,ABC,0
19-04-2024,09:25:21,ABC,0
19-04-2024,09:25:22,ABC,330
19-04-2024,09:25:23,ABC,0
19-04-2024,09:25:24,ABC,0
19-04-2024,09:25:25,ABC,0
19-04-2024,09:25:26,ABC,0
19-04-2024,09:25:27,ABC,0
19-04-2024,09:25:28,ABC,0
19-04-2024,09:25:29,ABC,0
19-04-2024,09:25:30,ABC,598
19-04-2024,09:25:31,ABC,0
19-04-2024,09:25:32,ABC,0
19-04-2024,09:25:33,ABC,0
19-04-2024,09:25:34,ABC,0
19-04-2024,09:25:35,ABC,0
19-04-2024,09:25:36,ABC,0
19-04-2024,09:25:37,ABC,0
19-04-2024,09:25:38,ABC,131
19-04-2024,09:25:39,ABC,0
19-04-2024,09:25:40,ABC,0
19-04-2024,09:25:41,ABC,0
19-04-2024,09:25:42,ABC,0
19-04-2024,09:25:43,ABC,0
19-04-2024,09:25:44,ABC,0
19-04-2024,09:25:45,ABC,0
19-04-2024,09:25:46,ABC,3321
19-04-2024,09:25:47,ABC,0
19-04-2024,09:25:48,ABC,0
19-04-2024,09:25:49,ABC,0
19-04-2024,09:25:50,ABC,0
19-04-2024,09:25:51,ABC,0
19-04-2024,09:25:52,ABC,0
19-04-2024,09:25:53,ABC,0
19-04-2024,09:25:54,ABC,393
19-04-2024,09:25:55,ABC,0
19-04-2024,09:25:56,ABC,0
19-04-2024,09:25:57,ABC,0
19-04-2024,09:25:58,ABC,0
19-04-2024,09:25:59,ABC,0
19-04-2024,09:26:00,ABC,0
19-04-2024,09:26:01,ABC,0
19-04-2024,09:26:02,ABC,1723
19-04-2024,09:26:03,ABC,0
19-04-2024,09:26:04,ABC,0
19-04-2024,09:26:05,ABC,0
19-04-2024,09:26:06,ABC,0
19-04-2024,09:26:07,ABC,0
19-04-2024,09:26:08,ABC,0
19-04-2024,09:26:09,ABC,0
19-04-2024,09:26:10,ABC,1020
19-04-2024,09:26:11,ABC,0
19-04-2024,09:26:12,ABC,0
19-04-2024,09:26:13,ABC,0
19-04-2024,09:26:14,ABC,0
19-04-2024,09:26:15,ABC,0
19-04-2024,09:26:16,ABC,0
19-04-2024,09:26:17,ABC,0
19-04-2024,09:26:18,ABC,47
19-04-2024,09:26:19,ABC,0
19-04-2024,09:26:20,ABC,0
19-04-2024,09:26:21,ABC,0
19-04-2024,09:26:22,ABC,0
19-04-2024,09:26:23,ABC,0
19-04-2024,09:26:24,ABC,0
19-04-2024,09:26:25,ABC,0
19-04-2024,09:26:26,ABC,150
19-04-2024,09:26:27,ABC,0
19-04-2024,09:26:28,ABC,0
19-04-2024,09:26:29,ABC,0
19-04-2024,09:26:30,ABC,0
19-04-2024,09:26:31,ABC,0
19-04-2024,09:26:32,ABC,0
19-04-2024,09:26:33,ABC,0
19-04-2024,09:26:34,ABC,1235
19-04-2024,09:26:35,ABC,0
19-04-2024,09:26:36,ABC,0
19-04-2024,09:26:37,ABC,0
19-04-2024,09:26:38,ABC,0
19-04-2024,09:26:39,ABC,0
19-04-2024,09:26:40,ABC,0
19-04-2024,09:26:41,ABC,119
19-04-2024,09:26:42,ABC,0
19-04-2024,09:26:43,ABC,0
19-04-2024,09:26:44,ABC,0
19-04-2024,09:26:45,ABC,0
19-04-2024,09:26:46,ABC,0
19-04-2024,09:26:47,ABC,0
19-04-2024,09:26:48,ABC,0
19-04-2024,09:26:49,ABC,0
19-04-2024,09:26:50,ABC,5911
19-04-2024,09:26:51,ABC,0
19-04-2024,09:26:52,ABC,0
19-04-2024,09:26:53,ABC,0
19-04-2024,09:26:54,ABC,0
19-04-2024,09:26:55,ABC,0
19-04-2024,09:26:56,ABC,0
19-04-2024,09:26:57,ABC,0
19-04-2024,09:26:58,ABC,1817
19-04-2024,09:26:59,ABC,0
19-04-2024,09:27:00,ABC,0
19-04-2024,09:27:01,ABC,0
19-04-2024,09:27:02,ABC,0
19-04-2024,09:27:03,ABC,0
19-04-2024,09:27:04,ABC,0
19-04-2024,09:27:05,ABC,0
19-04-2024,09:27:06,ABC,130
19-04-2024,09:27:07,ABC,0
19-04-2024,09:27:08,ABC,0
19-04-2024,09:27:09,ABC,0
19-04-2024,09:27:10,ABC,0
19-04-2024,09:27:11,ABC,0
19-04-2024,09:27:12,ABC,0
19-04-2024,09:27:13,ABC,0
19-04-2024,09:27:14,ABC,346
19-04-2024,09:27:15,ABC,0
